;date;mac;provider;access_point;signal_strength;quality;unknown2;frequency;stations;device;station_count
749;3-12-2021 13:13:55;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-76;50;;Ch 116 [5.580 GHz];2 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
753;3-12-2021 13:13:55;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-66;78;;Ch 140 [5.700 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
754;3-12-2021 13:13:55;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-70;67;;Ch 11 [2.462 GHz];1 Station, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
756;3-12-2021 13:13:55;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-78;43;;Ch 1 [2.412 GHz];2 Stations, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
760;3-12-2021 13:13:55;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-80;38;;Ch 11 [2.462 GHz];0 Stations, 48Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
761;3-12-2021 13:13:55;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-59;83;;Ch 1 [2.412 GHz];1 Station, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
766;3-12-2021 13:13:55;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-82;33;;Ch 100 [5.500 GHz];9 Stations, 8Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
767;3-12-2021 13:13:55;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-64;80;;Ch 11 [2.462 GHz];1 Station, 19Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
776;3-12-2021 13:14:00;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-78;43;;Ch 1 [2.412 GHz];4 Stations, 49Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
799;3-12-2021 13:14:00;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];2 Stations, 37Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
809;3-12-2021 13:14:00;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];0 Stations, 42Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
816;3-12-2021 13:14:00;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-65;78;;Ch 64 [5.320 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
824;3-12-2021 13:14:00;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-80;38;;Ch 116 [5.580 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
828;3-12-2021 13:14:00;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-67;75;;Ch 140 [5.700 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
829;3-12-2021 13:14:00;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-70;67;;Ch 11 [2.462 GHz];1 Station, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
831;3-12-2021 13:14:00;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-77;46;;Ch 1 [2.412 GHz];2 Stations, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
835;3-12-2021 13:14:00;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-78;43;;Ch 11 [2.462 GHz];1 Station, 58Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
836;3-12-2021 13:14:00;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-55;85;;Ch 1 [2.412 GHz];1 Station, 35Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
841;3-12-2021 13:14:00;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-82;33;;Ch 100 [5.500 GHz];9 Stations, 8Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
842;3-12-2021 13:14:00;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-62;81;;Ch 11 [2.462 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
851;3-12-2021 13:14:05;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-75;53;;Ch 1 [2.412 GHz];4 Stations, 41Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
874;3-12-2021 13:14:05;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];2 Stations, 37Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
884;3-12-2021 13:14:05;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];0 Stations, 42Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
891;3-12-2021 13:14:05;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-65;78;;Ch 64 [5.320 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
898;3-12-2021 13:14:05;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-76;50;;Ch 116 [5.580 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
902;3-12-2021 13:14:05;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-66;78;;Ch 140 [5.700 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
903;3-12-2021 13:14:05;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];1 Station, 70Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
905;3-12-2021 13:14:05;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-77;46;;Ch 1 [2.412 GHz];2 Stations, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
909;3-12-2021 13:14:05;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-78;43;;Ch 11 [2.462 GHz];1 Station, 58Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
910;3-12-2021 13:14:05;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-58;83;;Ch 1 [2.412 GHz];1 Station, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
915;3-12-2021 13:14:05;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-82;33;;Ch 100 [5.500 GHz];9 Stations, 8Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
916;3-12-2021 13:14:05;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-71;65;;Ch 11 [2.462 GHz];1 Station, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
925;3-12-2021 13:14:10;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-78;43;;Ch 1 [2.412 GHz];4 Stations, 42Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
948;3-12-2021 13:14:10;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];1 Station, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
958;3-12-2021 13:14:10;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];0 Stations, 42Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
965;3-12-2021 13:14:10;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-66;86;;Ch 64 [5.320 GHz];5 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
972;3-12-2021 13:14:10;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-78;43;;Ch 116 [5.580 GHz];2 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
976;3-12-2021 13:14:10;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-68;72;;Ch 140 [5.700 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
977;3-12-2021 13:14:10;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];1 Station, 70Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
979;3-12-2021 13:14:10;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-78;43;;Ch 1 [2.412 GHz];3 Stations, 35Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
983;3-12-2021 13:14:10;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-78;43;;Ch 11 [2.462 GHz];1 Station, 58Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
984;3-12-2021 13:14:10;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-55;85;;Ch 1 [2.412 GHz];1 Station, 37Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
989;3-12-2021 13:14:10;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-82;33;;Ch 100 [5.500 GHz];9 Stations, 8Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
990;3-12-2021 13:14:10;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-71;65;;Ch 11 [2.462 GHz];1 Station, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
993;3-12-2021 13:14:15;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-67;85;;Ch 64 [5.320 GHz];5 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
1000;3-12-2021 13:14:15;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-78;43;;Ch 1 [2.412 GHz];4 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
1023;3-12-2021 13:14:15;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];1 Station, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1033;3-12-2021 13:14:15;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];0 Stations, 42Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1046;3-12-2021 13:14:15;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-78;43;;Ch 116 [5.580 GHz];2 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1050;3-12-2021 13:14:15;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-66;78;;Ch 140 [5.700 GHz];6 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
1051;3-12-2021 13:14:15;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-71;65;;Ch 11 [2.462 GHz];1 Station, 68Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1053;3-12-2021 13:14:15;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-78;43;;Ch 1 [2.412 GHz];3 Stations, 35Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
1057;3-12-2021 13:14:15;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-78;43;;Ch 11 [2.462 GHz];1 Station, 58Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1058;3-12-2021 13:14:15;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-58;83;;Ch 1 [2.412 GHz];1 Station, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1063;3-12-2021 13:14:15;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-82;33;;Ch 100 [5.500 GHz];9 Stations, 8Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
1064;3-12-2021 13:14:15;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-66;78;;Ch 11 [2.462 GHz];1 Station, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1067;3-12-2021 13:14:20;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-68;81;;Ch 64 [5.320 GHz];5 Stations, 3Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
1074;3-12-2021 13:14:20;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-78;43;;Ch 1 [2.412 GHz];4 Stations, 42Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
1097;3-12-2021 13:14:20;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-78;43;;Ch 6 [2.437 GHz];1 Station, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1107;3-12-2021 13:14:20;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-82;33;;Ch 6 [2.437 GHz];0 Stations, 42Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1120;3-12-2021 13:14:20;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-78;43;;Ch 116 [5.580 GHz];2 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1124;3-12-2021 13:14:20;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-67;75;;Ch 140 [5.700 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
1125;3-12-2021 13:14:20;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-65;80;;Ch 11 [2.462 GHz];1 Station, 68Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1127;3-12-2021 13:14:20;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];2 Stations, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1131;3-12-2021 13:14:20;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-78;43;;Ch 11 [2.462 GHz];1 Station, 58Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1132;3-12-2021 13:14:20;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-55;85;;Ch 1 [2.412 GHz];1 Station, 35Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1137;3-12-2021 13:14:20;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-82;33;;Ch 100 [5.500 GHz];9 Stations, 8Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
1138;3-12-2021 13:14:20;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-62;81;;Ch 11 [2.462 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1147;3-12-2021 13:14:25;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-78;43;;Ch 1 [2.412 GHz];4 Stations, 42Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
1170;3-12-2021 13:14:25;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-78;43;;Ch 6 [2.437 GHz];1 Station, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1180;3-12-2021 13:14:25;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-82;33;;Ch 6 [2.437 GHz];0 Stations, 42Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1187;3-12-2021 13:14:25;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-69;72;;Ch 64 [5.320 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
1194;3-12-2021 13:14:25;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-78;43;;Ch 116 [5.580 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1198;3-12-2021 13:14:25;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-69;70;;Ch 140 [5.700 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
1199;3-12-2021 13:14:25;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];1 Station, 72Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1201;3-12-2021 13:14:25;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-77;46;;Ch 1 [2.412 GHz];2 Stations, 32Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1205;3-12-2021 13:14:25;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-78;43;;Ch 11 [2.462 GHz];1 Station, 58Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1206;3-12-2021 13:14:25;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-57;84;;Ch 1 [2.412 GHz];1 Station, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1211;3-12-2021 13:14:25;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-82;33;;Ch 100 [5.500 GHz];9 Stations, 8Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
1212;3-12-2021 13:14:25;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-65;80;;Ch 11 [2.462 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1221;3-12-2021 13:14:30;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-78;43;;Ch 1 [2.412 GHz];4 Stations, 43Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
1244;3-12-2021 13:14:30;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-78;43;;Ch 6 [2.437 GHz];1 Station, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1254;3-12-2021 13:14:30;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];0 Stations, 40Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1261;3-12-2021 13:14:30;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-66;78;;Ch 64 [5.320 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
1268;3-12-2021 13:14:30;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-78;43;;Ch 116 [5.580 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1272;3-12-2021 13:14:30;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-66;78;;Ch 140 [5.700 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
1273;3-12-2021 13:14:30;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];1 Station, 72Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1275;3-12-2021 13:14:30;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];2 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1279;3-12-2021 13:14:30;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-78;43;;Ch 11 [2.462 GHz];1 Station, 58Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1280;3-12-2021 13:14:30;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-57;84;;Ch 1 [2.412 GHz];1 Station, 32Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1285;3-12-2021 13:14:30;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-82;33;;Ch 100 [5.500 GHz];9 Stations, 8Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
1286;3-12-2021 13:14:30;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1295;3-12-2021 13:14:35;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-77;46;;Ch 1 [2.412 GHz];4 Stations, 53Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
1318;3-12-2021 13:14:35;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-78;43;;Ch 6 [2.437 GHz];1 Station, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1328;3-12-2021 13:14:35;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];0 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1335;3-12-2021 13:14:35;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-67;75;;Ch 64 [5.320 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
1345;3-12-2021 13:14:36;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-77;46;;Ch 116 [5.580 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1349;3-12-2021 13:14:36;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-64;80;;Ch 140 [5.700 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
1350;3-12-2021 13:14:36;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-69;70;;Ch 11 [2.462 GHz];1 Station, 72Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1352;3-12-2021 13:14:36;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-76;50;;Ch 1 [2.412 GHz];2 Stations, 71Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1356;3-12-2021 13:14:36;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-78;43;;Ch 11 [2.462 GHz];1 Station, 58Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1357;3-12-2021 13:14:36;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-58;83;;Ch 1 [2.412 GHz];1 Station, 52Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1362;3-12-2021 13:14:36;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-82;33;;Ch 100 [5.500 GHz];9 Stations, 8Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
1363;3-12-2021 13:14:36;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1372;3-12-2021 13:14:41;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-81;35;;Ch 1 [2.412 GHz];4 Stations, 70Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
1395;3-12-2021 13:14:41;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-82;33;;Ch 6 [2.437 GHz];1 Station, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1405;3-12-2021 13:14:41;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];0 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1412;3-12-2021 13:14:41;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-67;75;;Ch 64 [5.320 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
1422;3-12-2021 13:14:41;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-77;46;;Ch 116 [5.580 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1426;3-12-2021 13:14:41;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-66;78;;Ch 140 [5.700 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
1427;3-12-2021 13:14:41;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-67;75;;Ch 11 [2.462 GHz];1 Station, 47Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1429;3-12-2021 13:14:41;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];3 Stations, 72Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
1433;3-12-2021 13:14:41;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-80;38;;Ch 11 [2.462 GHz];1 Station, 53Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1434;3-12-2021 13:14:41;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-56;85;;Ch 1 [2.412 GHz];1 Station, 65Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1439;3-12-2021 13:14:41;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-82;33;;Ch 100 [5.500 GHz];9 Stations, 8Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
1440;3-12-2021 13:14:41;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
