;date;mac;provider;access_point;signal_strength;quality;unknown2;frequency;stations;device;station_count
13960;6-12-2021 13:23:10;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-81;35;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
13961;6-12-2021 13:23:10;84:3D:C6:BD:31:0F;Cisco Systems Inc.;eduroam;-81;35;;Ch 116 [5.580 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
13967;6-12-2021 13:23:10;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-69;70;;Ch 11 [2.462 GHz];0 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
13981;6-12-2021 13:23:10;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-48;89;;Ch 6 [2.437 GHz];2 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
13996;6-12-2021 13:23:10;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-73;60;;Ch 6 [2.437 GHz];0 Stations, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
13997;6-12-2021 13:23:10;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-53;87;;Ch 36 [5.180 GHz];13 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];13
14003;6-12-2021 13:23:10;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];1 Station, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14005;6-12-2021 13:23:10;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-66;78;;Ch 1 [2.412 GHz];1 Station, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14008;6-12-2021 13:23:15;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-55;85;;Ch 11 [2.462 GHz];0 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14016;6-12-2021 13:23:15;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-71;65;;Ch 1 [2.412 GHz];0 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14021;6-12-2021 13:23:15;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-65;80;;Ch 116 [5.580 GHz];6 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
14022;6-12-2021 13:23:15;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-49;88;;Ch 64 [5.320 GHz];18 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];18
14033;6-12-2021 13:23:15;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-81;35;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14034;6-12-2021 13:23:15;84:3D:C6:BD:31:0F;Cisco Systems Inc.;eduroam;-81;35;;Ch 116 [5.580 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14040;6-12-2021 13:23:15;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-69;70;;Ch 11 [2.462 GHz];0 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14054;6-12-2021 13:23:15;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-49;88;;Ch 6 [2.437 GHz];2 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
14069;6-12-2021 13:23:15;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-69;70;;Ch 6 [2.437 GHz];0 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14070;6-12-2021 13:23:15;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-54;87;;Ch 36 [5.180 GHz];13 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];13
14076;6-12-2021 13:23:15;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];1 Station, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14078;6-12-2021 13:23:15;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-67;75;;Ch 1 [2.412 GHz];1 Station, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14081;6-12-2021 13:23:20;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-55;85;;Ch 11 [2.462 GHz];0 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14089;6-12-2021 13:23:20;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-70;67;;Ch 1 [2.412 GHz];0 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14094;6-12-2021 13:23:20;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-65;80;;Ch 116 [5.580 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
14095;6-12-2021 13:23:20;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-46;90;;Ch 64 [5.320 GHz];18 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];18
14106;6-12-2021 13:23:20;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-81;35;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14107;6-12-2021 13:23:20;84:3D:C6:BD:31:0F;Cisco Systems Inc.;eduroam;-81;35;;Ch 116 [5.580 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14113;6-12-2021 13:23:20;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-69;70;;Ch 11 [2.462 GHz];0 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14127;6-12-2021 13:23:20;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-43;92;;Ch 6 [2.437 GHz];2 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
14142;6-12-2021 13:23:20;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-74;57;;Ch 6 [2.437 GHz];0 Stations, 18Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14143;6-12-2021 13:23:20;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-55;87;;Ch 36 [5.180 GHz];13 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];13
14149;6-12-2021 13:23:20;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];1 Station, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14151;6-12-2021 13:23:20;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-70;67;;Ch 1 [2.412 GHz];1 Station, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14154;6-12-2021 13:23:25;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-55;85;;Ch 11 [2.462 GHz];1 Station, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14162;6-12-2021 13:23:25;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-72;62;;Ch 1 [2.412 GHz];0 Stations, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14167;6-12-2021 13:23:25;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-64;80;;Ch 116 [5.580 GHz];6 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
14168;6-12-2021 13:23:25;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-48;89;;Ch 64 [5.320 GHz];18 Stations, 5Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];18
14179;6-12-2021 13:23:25;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-81;35;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14180;6-12-2021 13:23:25;84:3D:C6:BD:31:0F;Cisco Systems Inc.;eduroam;-81;35;;Ch 116 [5.580 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14186;6-12-2021 13:23:25;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-69;70;;Ch 11 [2.462 GHz];0 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14200;6-12-2021 13:23:25;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-54;86;;Ch 6 [2.437 GHz];2 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
14215;6-12-2021 13:23:25;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-69;70;;Ch 6 [2.437 GHz];0 Stations, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14216;6-12-2021 13:23:25;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-55;87;;Ch 36 [5.180 GHz];13 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];13
14222;6-12-2021 13:23:25;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];1 Station, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14224;6-12-2021 13:23:25;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-66;78;;Ch 1 [2.412 GHz];0 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14227;6-12-2021 13:23:30;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-53;86;;Ch 11 [2.462 GHz];1 Station, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14235;6-12-2021 13:23:30;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-69;70;;Ch 1 [2.412 GHz];0 Stations, 18Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14240;6-12-2021 13:23:30;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-65;80;;Ch 116 [5.580 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
14241;6-12-2021 13:23:30;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-49;88;;Ch 64 [5.320 GHz];18 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];18
14252;6-12-2021 13:23:30;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-81;35;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14253;6-12-2021 13:23:30;84:3D:C6:BD:31:0F;Cisco Systems Inc.;eduroam;-81;35;;Ch 116 [5.580 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14259;6-12-2021 13:23:30;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-65;80;;Ch 11 [2.462 GHz];0 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14273;6-12-2021 13:23:30;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-44;91;;Ch 6 [2.437 GHz];2 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
14288;6-12-2021 13:23:30;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-71;65;;Ch 6 [2.437 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14289;6-12-2021 13:23:30;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-55;87;;Ch 36 [5.180 GHz];14 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];14
14295;6-12-2021 13:23:30;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];1 Station, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14297;6-12-2021 13:23:30;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-65;80;;Ch 1 [2.412 GHz];0 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14300;6-12-2021 13:23:35;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-58;83;;Ch 11 [2.462 GHz];1 Station, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14308;6-12-2021 13:23:35;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-67;75;;Ch 1 [2.412 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14313;6-12-2021 13:23:35;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-65;80;;Ch 116 [5.580 GHz];5 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
14314;6-12-2021 13:23:35;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-49;88;;Ch 64 [5.320 GHz];18 Stations, 19Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];18
14325;6-12-2021 13:23:35;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-81;35;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14326;6-12-2021 13:23:35;84:3D:C6:BD:31:0F;Cisco Systems Inc.;eduroam;-81;35;;Ch 116 [5.580 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14332;6-12-2021 13:23:35;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-65;80;;Ch 11 [2.462 GHz];0 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14346;6-12-2021 13:23:35;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-46;90;;Ch 6 [2.437 GHz];2 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
14361;6-12-2021 13:23:35;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-69;70;;Ch 6 [2.437 GHz];0 Stations, 18Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14362;6-12-2021 13:23:35;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-54;87;;Ch 36 [5.180 GHz];15 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
14368;6-12-2021 13:23:35;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];1 Station, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14370;6-12-2021 13:23:35;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-69;70;;Ch 1 [2.412 GHz];0 Stations, 11Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14373;6-12-2021 13:23:40;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-54;86;;Ch 11 [2.462 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14381;6-12-2021 13:23:40;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-71;65;;Ch 1 [2.412 GHz];0 Stations, 31Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14386;6-12-2021 13:23:40;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-67;75;;Ch 116 [5.580 GHz];5 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
14387;6-12-2021 13:23:40;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-47;90;;Ch 64 [5.320 GHz];18 Stations, 18Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];18
14398;6-12-2021 13:23:40;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-81;35;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14399;6-12-2021 13:23:40;84:3D:C6:BD:31:0F;Cisco Systems Inc.;eduroam;-81;35;;Ch 116 [5.580 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14405;6-12-2021 13:23:40;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-65;80;;Ch 11 [2.462 GHz];0 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14419;6-12-2021 13:23:40;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-44;91;;Ch 6 [2.437 GHz];2 Stations, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
14434;6-12-2021 13:23:40;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-72;62;;Ch 6 [2.437 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14435;6-12-2021 13:23:40;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-55;87;;Ch 36 [5.180 GHz];15 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
14441;6-12-2021 13:23:40;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];1 Station, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14443;6-12-2021 13:23:40;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-68;72;;Ch 1 [2.412 GHz];0 Stations, 19Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14446;6-12-2021 13:23:45;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-61;82;;Ch 11 [2.462 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14454;6-12-2021 13:23:45;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-68;72;;Ch 1 [2.412 GHz];0 Stations, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14459;6-12-2021 13:23:45;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-65;80;;Ch 116 [5.580 GHz];5 Stations, 3Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
14460;6-12-2021 13:23:45;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-46;90;;Ch 64 [5.320 GHz];18 Stations, 11Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];18
14471;6-12-2021 13:23:45;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-81;35;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14472;6-12-2021 13:23:45;84:3D:C6:BD:31:0F;Cisco Systems Inc.;eduroam;-81;35;;Ch 116 [5.580 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14478;6-12-2021 13:23:45;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-65;80;;Ch 11 [2.462 GHz];0 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14492;6-12-2021 13:23:45;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-52;87;;Ch 6 [2.437 GHz];2 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
14507;6-12-2021 13:23:45;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-69;70;;Ch 6 [2.437 GHz];0 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14508;6-12-2021 13:23:45;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-53;87;;Ch 36 [5.180 GHz];15 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
14514;6-12-2021 13:23:45;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];1 Station, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14516;6-12-2021 13:23:45;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-68;72;;Ch 1 [2.412 GHz];0 Stations, 15Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14519;6-12-2021 13:23:50;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-54;86;;Ch 11 [2.462 GHz];1 Station, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14527;6-12-2021 13:23:50;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-66;78;;Ch 1 [2.412 GHz];0 Stations, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14532;6-12-2021 13:23:50;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-68;72;;Ch 116 [5.580 GHz];5 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
14533;6-12-2021 13:23:50;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-51;87;;Ch 64 [5.320 GHz];18 Stations, 6Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];18
14544;6-12-2021 13:23:50;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-81;35;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14545;6-12-2021 13:23:50;84:3D:C6:BD:31:0F;Cisco Systems Inc.;eduroam;-81;35;;Ch 116 [5.580 GHz];0 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14551;6-12-2021 13:23:50;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-67;75;;Ch 11 [2.462 GHz];1 Station, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14565;6-12-2021 13:23:50;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-46;90;;Ch 6 [2.437 GHz];2 Stations, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
14580;6-12-2021 13:23:50;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-75;53;;Ch 6 [2.437 GHz];0 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14581;6-12-2021 13:23:50;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-55;87;;Ch 36 [5.180 GHz];15 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
14587;6-12-2021 13:23:50;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];1 Station, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14589;6-12-2021 13:23:50;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-68;72;;Ch 1 [2.412 GHz];0 Stations, 16Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14592;6-12-2021 13:23:55;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-56;85;;Ch 11 [2.462 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14600;6-12-2021 13:23:55;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-73;60;;Ch 1 [2.412 GHz];0 Stations, 40Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14605;6-12-2021 13:23:55;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-66;78;;Ch 116 [5.580 GHz];5 Stations, 3Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
14606;6-12-2021 13:23:55;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-46;90;;Ch 64 [5.320 GHz];18 Stations, 9Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];18
14617;6-12-2021 13:23:55;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-81;35;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14618;6-12-2021 13:23:55;84:3D:C6:BD:31:0F;Cisco Systems Inc.;eduroam;-81;35;;Ch 116 [5.580 GHz];0 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14624;6-12-2021 13:23:55;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-69;70;;Ch 11 [2.462 GHz];1 Station, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14638;6-12-2021 13:23:55;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-49;88;;Ch 6 [2.437 GHz];2 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
14653;6-12-2021 13:23:55;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-70;67;;Ch 6 [2.437 GHz];0 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14654;6-12-2021 13:23:55;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-56;87;;Ch 36 [5.180 GHz];15 Stations, 3Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
14660;6-12-2021 13:23:55;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-82;33;;Ch 6 [2.437 GHz];1 Station, 15Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14662;6-12-2021 13:23:55;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-68;72;;Ch 1 [2.412 GHz];0 Stations, 16Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
