;date;mac;provider;access_point;signal_strength;quality;unknown2;frequency;stations;device;station_count
779;3-12-2021 12:47:30;84:3D:C6:B4:E4:0F;;eduroam;-49;88;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
783;3-12-2021 12:47:30;84:3D:C6:B9:2A:CF;;eduroam;-33;98;;Ch 116 [5.580 GHz];8 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
789;3-12-2021 12:47:30;84:3D:C6:BD:51:EF;;eduroam;-67;75;;Ch 36 [5.180 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
790;3-12-2021 12:47:30;00:A6:CA:44:6E:80;;eduroam;-80;38;;Ch 6 [2.437 GHz];0 Stations, 18Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
801;3-12-2021 12:47:30;84:3D:C6:B4:E4:00;;eduroam;-52;87;;Ch 6 [2.437 GHz];0 Stations, 5Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
814;3-12-2021 12:47:30;84:3D:C6:BD:51:E0;;eduroam;-66;78;;Ch 11 [2.462 GHz];0 Stations, 8Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
815;3-12-2021 12:47:30;84:3D:C6:62:D2:B0;;eduroam;-63;81;;Ch 11 [2.462 GHz];3 Stations, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
821;3-12-2021 12:47:30;84:3D:C6:B9:2A:C0;;eduroam;-51;87;;Ch 1 [2.412 GHz];1 Station, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
829;3-12-2021 12:47:35;00:A6:CA:44:70:60;;eduroam;-83;31;;Ch 1 [2.412 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
830;3-12-2021 12:47:35;84:3D:C6:B4:E1:E0;;eduroam;-81;35;;Ch 6 [2.437 GHz];0 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
855;3-12-2021 12:47:35;00:A6:CA:5A:6F:80;;eduroam;-80;38;;Ch 11 [2.462 GHz];2 Stations, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
856;3-12-2021 12:47:35;84:3D:C6:B9:1B:60;;eduroam;-80;38;;Ch 1 [2.412 GHz];0 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
857;3-12-2021 12:47:35;00:A6:CA:5E:1C:90;;eduroam;-83;31;;Ch 11 [2.462 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
858;3-12-2021 12:47:35;00:A6:CA:5A:5A:80;;eduroam;-82;33;;Ch 11 [2.462 GHz];1 Station, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
863;3-12-2021 12:47:35;84:3D:C6:B9:1B:6F;;eduroam;-76;50;;Ch 104 [5.520 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
869;3-12-2021 12:47:35;84:3D:C6:62:D2:BF;;eduroam;-53;86;;Ch 64 [5.320 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
875;3-12-2021 12:47:35;84:3D:C6:B4:E4:0F;;eduroam;-52;87;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
879;3-12-2021 12:47:35;84:3D:C6:B9:2A:CF;;eduroam;-32;98;;Ch 116 [5.580 GHz];7 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
885;3-12-2021 12:47:35;84:3D:C6:BD:51:EF;;eduroam;-71;65;;Ch 36 [5.180 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
886;3-12-2021 12:47:35;00:A6:CA:44:6E:80;;eduroam;-81;35;;Ch 6 [2.437 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
897;3-12-2021 12:47:35;84:3D:C6:B4:E4:00;;eduroam;-50;88;;Ch 6 [2.437 GHz];0 Stations, 8Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
910;3-12-2021 12:47:35;84:3D:C6:BD:51:E0;;eduroam;-66;78;;Ch 11 [2.462 GHz];0 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
911;3-12-2021 12:47:35;84:3D:C6:62:D2:B0;;eduroam;-55;85;;Ch 11 [2.462 GHz];3 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
917;3-12-2021 12:47:35;84:3D:C6:B9:2A:C0;;eduroam;-52;87;;Ch 1 [2.412 GHz];1 Station, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
925;3-12-2021 12:47:40;00:A6:CA:44:70:60;;eduroam;-83;31;;Ch 1 [2.412 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
926;3-12-2021 12:47:40;84:3D:C6:B4:E1:E0;;eduroam;-81;35;;Ch 6 [2.437 GHz];0 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
951;3-12-2021 12:47:40;00:A6:CA:5A:6F:80;;eduroam;-80;38;;Ch 11 [2.462 GHz];2 Stations, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
952;3-12-2021 12:47:40;84:3D:C6:B9:1B:60;;eduroam;-78;43;;Ch 1 [2.412 GHz];0 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
953;3-12-2021 12:47:40;00:A6:CA:5E:1C:90;;eduroam;-83;31;;Ch 11 [2.462 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
954;3-12-2021 12:47:40;00:A6:CA:5A:5A:80;;eduroam;-82;33;;Ch 11 [2.462 GHz];1 Station, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
959;3-12-2021 12:47:40;84:3D:C6:B9:1B:6F;;eduroam;-72;62;;Ch 104 [5.520 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
965;3-12-2021 12:47:40;84:3D:C6:62:D2:BF;;eduroam;-54;86;;Ch 64 [5.320 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
971;3-12-2021 12:47:40;84:3D:C6:B4:E4:0F;;eduroam;-58;83;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
975;3-12-2021 12:47:40;84:3D:C6:B9:2A:CF;;eduroam;-33;98;;Ch 116 [5.580 GHz];7 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
981;3-12-2021 12:47:40;84:3D:C6:BD:51:EF;;eduroam;-68;72;;Ch 36 [5.180 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
982;3-12-2021 12:47:40;00:A6:CA:44:6E:80;;eduroam;-81;35;;Ch 6 [2.437 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
993;3-12-2021 12:47:40;84:3D:C6:B4:E4:00;;eduroam;-63;81;;Ch 6 [2.437 GHz];0 Stations, 6Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1006;3-12-2021 12:47:40;84:3D:C6:BD:51:E0;;eduroam;-66;78;;Ch 11 [2.462 GHz];0 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1007;3-12-2021 12:47:40;84:3D:C6:62:D2:B0;;eduroam;-55;85;;Ch 11 [2.462 GHz];3 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
1013;3-12-2021 12:47:40;84:3D:C6:B9:2A:C0;;eduroam;-53;86;;Ch 1 [2.412 GHz];1 Station, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1021;3-12-2021 12:47:45;00:A6:CA:44:70:60;;eduroam;-83;31;;Ch 1 [2.412 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1022;3-12-2021 12:47:45;84:3D:C6:B4:E1:E0;;eduroam;-81;35;;Ch 6 [2.437 GHz];0 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1047;3-12-2021 12:47:45;00:A6:CA:5A:6F:80;;eduroam;-80;38;;Ch 11 [2.462 GHz];2 Stations, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1048;3-12-2021 12:47:45;84:3D:C6:B9:1B:60;;eduroam;-78;43;;Ch 1 [2.412 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1049;3-12-2021 12:47:45;00:A6:CA:5E:1C:90;;eduroam;-83;31;;Ch 11 [2.462 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1050;3-12-2021 12:47:45;00:A6:CA:5A:5A:80;;eduroam;-82;33;;Ch 11 [2.462 GHz];1 Station, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1055;3-12-2021 12:47:45;84:3D:C6:B9:1B:6F;;eduroam;-76;50;;Ch 104 [5.520 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1061;3-12-2021 12:47:45;84:3D:C6:62:D2:BF;;eduroam;-52;87;;Ch 64 [5.320 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1067;3-12-2021 12:47:45;84:3D:C6:B4:E4:0F;;eduroam;-60;82;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1071;3-12-2021 12:47:45;84:3D:C6:B9:2A:CF;;eduroam;-32;98;;Ch 116 [5.580 GHz];7 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
1077;3-12-2021 12:47:45;84:3D:C6:BD:51:EF;;eduroam;-71;65;;Ch 36 [5.180 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1078;3-12-2021 12:47:45;00:A6:CA:44:6E:80;;eduroam;-81;35;;Ch 6 [2.437 GHz];0 Stations, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1089;3-12-2021 12:47:45;84:3D:C6:B4:E4:00;;eduroam;-57;84;;Ch 6 [2.437 GHz];0 Stations, 6Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1102;3-12-2021 12:47:45;84:3D:C6:BD:51:E0;;eduroam;-68;72;;Ch 11 [2.462 GHz];0 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1103;3-12-2021 12:47:45;84:3D:C6:62:D2:B0;;eduroam;-55;85;;Ch 11 [2.462 GHz];3 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
1109;3-12-2021 12:47:45;84:3D:C6:B9:2A:C0;;eduroam;-55;85;;Ch 1 [2.412 GHz];1 Station, 16Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1117;3-12-2021 12:47:50;00:A6:CA:44:70:60;;eduroam;-83;31;;Ch 1 [2.412 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1118;3-12-2021 12:47:50;84:3D:C6:B4:E1:E0;;eduroam;-81;35;;Ch 6 [2.437 GHz];0 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1143;3-12-2021 12:47:50;00:A6:CA:5A:6F:80;;eduroam;-80;38;;Ch 11 [2.462 GHz];2 Stations, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1144;3-12-2021 12:47:50;84:3D:C6:B9:1B:60;;eduroam;-77;46;;Ch 1 [2.412 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1145;3-12-2021 12:47:50;00:A6:CA:5E:1C:90;;eduroam;-83;31;;Ch 11 [2.462 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1146;3-12-2021 12:47:50;00:A6:CA:5A:5A:80;;eduroam;-82;33;;Ch 11 [2.462 GHz];1 Station, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1151;3-12-2021 12:47:50;84:3D:C6:B9:1B:6F;;eduroam;-72;62;;Ch 104 [5.520 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1157;3-12-2021 12:47:50;84:3D:C6:62:D2:BF;;eduroam;-55;85;;Ch 64 [5.320 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1163;3-12-2021 12:47:50;84:3D:C6:B4:E4:0F;;eduroam;-55;85;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1167;3-12-2021 12:47:50;84:3D:C6:B9:2A:CF;;eduroam;-33;98;;Ch 116 [5.580 GHz];7 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
1173;3-12-2021 12:47:50;84:3D:C6:BD:51:EF;;eduroam;-70;67;;Ch 36 [5.180 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1174;3-12-2021 12:47:50;00:A6:CA:44:6E:80;;eduroam;-81;35;;Ch 6 [2.437 GHz];0 Stations, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1185;3-12-2021 12:47:50;84:3D:C6:B4:E4:00;;eduroam;-61;82;;Ch 6 [2.437 GHz];0 Stations, 6Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1198;3-12-2021 12:47:50;84:3D:C6:BD:51:E0;;eduroam;-65;80;;Ch 11 [2.462 GHz];0 Stations, 9Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1199;3-12-2021 12:47:50;84:3D:C6:62:D2:B0;;eduroam;-55;85;;Ch 11 [2.462 GHz];3 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
1205;3-12-2021 12:47:50;84:3D:C6:B9:2A:C0;;eduroam;-51;87;;Ch 1 [2.412 GHz];0 Stations, 7Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1213;3-12-2021 12:47:55;00:A6:CA:44:70:60;;eduroam;-83;31;;Ch 1 [2.412 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1214;3-12-2021 12:47:55;84:3D:C6:B4:E1:E0;;eduroam;-81;35;;Ch 6 [2.437 GHz];0 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1239;3-12-2021 12:47:55;00:A6:CA:5A:6F:80;;eduroam;-80;38;;Ch 11 [2.462 GHz];2 Stations, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1240;3-12-2021 12:47:55;84:3D:C6:B9:1B:60;;eduroam;-79;40;;Ch 1 [2.412 GHz];0 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1241;3-12-2021 12:47:55;00:A6:CA:5E:1C:90;;eduroam;-83;31;;Ch 11 [2.462 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1242;3-12-2021 12:47:55;00:A6:CA:5A:5A:80;;eduroam;-82;33;;Ch 11 [2.462 GHz];1 Station, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1247;3-12-2021 12:47:55;84:3D:C6:B9:1B:6F;;eduroam;-76;50;;Ch 104 [5.520 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1253;3-12-2021 12:47:55;84:3D:C6:62:D2:BF;;eduroam;-54;86;;Ch 64 [5.320 GHz];0 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1259;3-12-2021 12:47:55;84:3D:C6:B4:E4:0F;;eduroam;-56;85;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1263;3-12-2021 12:47:55;84:3D:C6:B9:2A:CF;;eduroam;-33;98;;Ch 116 [5.580 GHz];7 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
1269;3-12-2021 12:47:55;84:3D:C6:BD:51:EF;;eduroam;-71;65;;Ch 36 [5.180 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1270;3-12-2021 12:47:55;00:A6:CA:44:6E:80;;eduroam;-81;35;;Ch 6 [2.437 GHz];0 Stations, 16Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1281;3-12-2021 12:47:55;84:3D:C6:B4:E4:00;;eduroam;-55;85;;Ch 6 [2.437 GHz];0 Stations, 5Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1294;3-12-2021 12:47:55;84:3D:C6:BD:51:E0;;eduroam;-71;65;;Ch 11 [2.462 GHz];0 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1295;3-12-2021 12:47:55;84:3D:C6:62:D2:B0;;eduroam;-57;84;;Ch 11 [2.462 GHz];2 Stations, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1301;3-12-2021 12:47:55;84:3D:C6:B9:2A:C0;;eduroam;-54;86;;Ch 1 [2.412 GHz];0 Stations, 7Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1309;3-12-2021 12:48:00;00:A6:CA:44:70:60;;eduroam;-83;31;;Ch 1 [2.412 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1310;3-12-2021 12:48:00;84:3D:C6:B4:E1:E0;;eduroam;-82;33;;Ch 6 [2.437 GHz];0 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1335;3-12-2021 12:48:00;00:A6:CA:5A:6F:80;;eduroam;-80;38;;Ch 11 [2.462 GHz];2 Stations, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1336;3-12-2021 12:48:00;84:3D:C6:B9:1B:60;;eduroam;-79;40;;Ch 1 [2.412 GHz];0 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1337;3-12-2021 12:48:00;00:A6:CA:5E:1C:90;;eduroam;-83;31;;Ch 11 [2.462 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1338;3-12-2021 12:48:00;00:A6:CA:5A:5A:80;;eduroam;-82;33;;Ch 11 [2.462 GHz];1 Station, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1343;3-12-2021 12:48:00;84:3D:C6:B9:1B:6F;;eduroam;-72;62;;Ch 104 [5.520 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1349;3-12-2021 12:48:00;84:3D:C6:62:D2:BF;;eduroam;-56;85;;Ch 64 [5.320 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1355;3-12-2021 12:48:00;84:3D:C6:B4:E4:0F;;eduroam;-52;87;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1359;3-12-2021 12:48:00;84:3D:C6:B9:2A:CF;;eduroam;-35;98;;Ch 116 [5.580 GHz];7 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
1365;3-12-2021 12:48:00;84:3D:C6:BD:51:EF;;eduroam;-68;72;;Ch 36 [5.180 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1366;3-12-2021 12:48:00;00:A6:CA:44:6E:80;;eduroam;-82;33;;Ch 6 [2.437 GHz];0 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1377;3-12-2021 12:48:00;84:3D:C6:B4:E4:00;;eduroam;-60;82;;Ch 6 [2.437 GHz];0 Stations, 3Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1390;3-12-2021 12:48:00;84:3D:C6:BD:51:E0;;eduroam;-63;81;;Ch 11 [2.462 GHz];0 Stations, 11Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1391;3-12-2021 12:48:00;84:3D:C6:62:D2:B0;;eduroam;-63;81;;Ch 11 [2.462 GHz];2 Stations, 37Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1397;3-12-2021 12:48:00;84:3D:C6:B9:2A:C0;;eduroam;-57;84;;Ch 1 [2.412 GHz];0 Stations, 9Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1405;3-12-2021 12:48:05;00:A6:CA:44:70:60;;eduroam;-83;31;;Ch 1 [2.412 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1406;3-12-2021 12:48:05;84:3D:C6:B4:E1:E0;;eduroam;-82;33;;Ch 6 [2.437 GHz];0 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1431;3-12-2021 12:48:05;00:A6:CA:5A:6F:80;;eduroam;-80;38;;Ch 11 [2.462 GHz];2 Stations, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1432;3-12-2021 12:48:05;84:3D:C6:B9:1B:60;;eduroam;-75;53;;Ch 1 [2.412 GHz];0 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1433;3-12-2021 12:48:05;00:A6:CA:5E:1C:90;;eduroam;-83;31;;Ch 11 [2.462 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1434;3-12-2021 12:48:05;00:A6:CA:5A:5A:80;;eduroam;-82;33;;Ch 11 [2.462 GHz];1 Station, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1439;3-12-2021 12:48:05;84:3D:C6:B9:1B:6F;;eduroam;-75;53;;Ch 104 [5.520 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1445;3-12-2021 12:48:05;84:3D:C6:62:D2:BF;;eduroam;-53;86;;Ch 64 [5.320 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1451;3-12-2021 12:48:05;84:3D:C6:B4:E4:0F;;eduroam;-53;86;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1455;3-12-2021 12:48:05;84:3D:C6:B9:2A:CF;;eduroam;-34;98;;Ch 116 [5.580 GHz];8 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
1461;3-12-2021 12:48:05;84:3D:C6:BD:51:EF;;eduroam;-71;65;;Ch 36 [5.180 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1462;3-12-2021 12:48:05;00:A6:CA:44:6E:80;;eduroam;-82;33;;Ch 6 [2.437 GHz];0 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1473;3-12-2021 12:48:05;84:3D:C6:B4:E4:00;;eduroam;-58;83;;Ch 6 [2.437 GHz];0 Stations, 5Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1486;3-12-2021 12:48:05;84:3D:C6:BD:51:E0;;eduroam;-66;78;;Ch 11 [2.462 GHz];0 Stations, 11Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1487;3-12-2021 12:48:05;84:3D:C6:62:D2:B0;;eduroam;-58;83;;Ch 11 [2.462 GHz];2 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1493;3-12-2021 12:48:05;84:3D:C6:B9:2A:C0;;eduroam;-52;87;;Ch 1 [2.412 GHz];0 Stations, 9Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1501;3-12-2021 12:48:10;00:A6:CA:44:70:60;;eduroam;-83;31;;Ch 1 [2.412 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1502;3-12-2021 12:48:10;84:3D:C6:B4:E1:E0;;eduroam;-82;33;;Ch 6 [2.437 GHz];0 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1527;3-12-2021 12:48:10;00:A6:CA:5A:6F:80;;eduroam;-80;38;;Ch 11 [2.462 GHz];1 Station, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1528;3-12-2021 12:48:10;84:3D:C6:B9:1B:60;;eduroam;-80;38;;Ch 1 [2.412 GHz];0 Stations, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1529;3-12-2021 12:48:10;00:A6:CA:5E:1C:90;;eduroam;-83;31;;Ch 11 [2.462 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1530;3-12-2021 12:48:10;00:A6:CA:5A:5A:80;;eduroam;-82;33;;Ch 11 [2.462 GHz];1 Station, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1535;3-12-2021 12:48:10;84:3D:C6:B9:1B:6F;;eduroam;-71;65;;Ch 104 [5.520 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1541;3-12-2021 12:48:10;84:3D:C6:62:D2:BF;;eduroam;-55;85;;Ch 64 [5.320 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
